2021-07-30 10:48:32,613 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 16:19:50,263 - [main] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 16:20:08,658 - [main] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 16:23:41,556 - [main] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 16:30:36,216 - [main] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 16:30:58,415 - [main] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 16:31:20,144 - [main] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 16:31:24,355 - [main] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 16:34:06,157 - [main] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 16:34:52,369 - [main] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 16:35:36,251 - [main] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 16:36:51,611 - [main] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 16:37:56,828 - [main] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 16:44:04,277 - [main] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 16:44:58,232 - [main] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 18:15:44,847 - [main] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 18:15:58,171 - [main] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 18:16:22,364 - [main] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 18:20:05,766 - [main] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 18:20:30,757 - [main] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 18:23:02,437 - [main] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 18:25:05,154 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-30 18:25:06,083 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-30 18:25:06,152 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-30 18:25:06,287 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-30 18:25:06,751 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-30 18:25:07,389 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-30 18:25:10,133 - [main] INFO       | BidListController              | --> Launch /bidList/validate (BidListController.java:45)
2021-07-30 18:25:10,135 - [main] INFO       | BidListController              |   --> **  bidList saved ** (BidListController.java:51)
2021-07-30 18:25:10,156 - [main] INFO       | BidListController              | --> Launch /bidList/validate (BidListController.java:45)
2021-07-30 18:25:10,156 - [main] INFO       | BidListController              |   --> **  Errors ** Nb error: 2 (BidListController.java:47)
2021-07-30 18:25:10,429 - [main] INFO       | BidListController              | --> Launch Post bidList/update/{id} with id: 1 (BidListController.java:66)
2021-07-30 18:25:10,429 - [main] INFO       | BidListController              |   --> **  Errors ** Nb error: 2 (BidListController.java:68)
2021-07-30 18:25:10,446 - [main] INFO       | BidListController              | --> Launch Post bidList/update/{id} with id: 1 (BidListController.java:66)
2021-07-30 18:25:10,447 - [main] INFO       | BidListController              |   --> **  BidList updated ** id: 1 (BidListController.java:74)
2021-07-30 18:25:10,452 - [main] INFO       | BidListController              | --> Launch /bidList/add (BidListController.java:39)
2021-07-30 18:25:10,464 - [main] INFO       | BidListController              | --> Launch /update/{id} with id: 1 (BidListController.java:57)
2021-07-30 18:25:10,475 - [main] INFO       | BidListController              | --> Launch /bidList/delete/{id} + id: 1 (BidListController.java:80)
2021-07-30 18:25:10,475 - [main] INFO       | BidListController              |   --> **  BidList Deleted ** id: 1 (BidListController.java:82)
2021-07-30 18:25:10,482 - [main] INFO       | BidListController              | --> Launch /bidList/list (BidListController.java:32)
2021-07-30 18:25:10,582 - [main] INFO       | BidListService       |  ---> Launch addBidList (BidListService.java:66)
2021-07-30 18:25:10,635 - [main] INFO       | BidListService       |  ---> deleteBidList with id: 0 (BidListService.java:99)
2021-07-30 18:25:10,636 - [main] ERROR      | DataNotFoundException          |   **--> BidList with id=0 not found in DataBase (DataNotFoundException.java:17)
2021-07-30 18:25:10,638 - [main] INFO       | BidListService       |  ---> getBidListById with id: 0 (BidListService.java:114)
2021-07-30 18:25:10,638 - [main] INFO       | BidListService       |   ---> ** Find ** BidList with id: 0 (BidListService.java:117)
2021-07-30 18:25:10,640 - [main] INFO       | BidListService       |  ---> deleteBidList with id: 0 (BidListService.java:99)
2021-07-30 18:25:10,641 - [main] INFO       | BidListService       |   ---> ** deleted ** BidList with id: 0 (BidListService.java:103)
2021-07-30 18:25:10,642 - [main] INFO       | BidListService       |  ---> Launch getAllBidList (BidListService.java:48)
2021-07-30 18:25:10,647 - [main] INFO       | BidListService       |  ---> updateBidList with id: 0 (BidListService.java:82)
2021-07-30 18:25:10,649 - [main] INFO       | BidListService       |  ---> getBidListById with id: 0 (BidListService.java:114)
2021-07-30 18:25:10,650 - [main] ERROR      | DataNotFoundException          |   **--> BidList with id=0 not found in DataBase (DataNotFoundException.java:17)
2021-07-30 18:25:10,651 - [main] INFO       | BidListService       |  ---> updateBidList with id: 0 (BidListService.java:82)
2021-07-30 18:25:10,652 - [main] ERROR      | DataNotFoundException          |   **--> BidList with id=0 not found in DataBase (DataNotFoundException.java:17)
2021-07-30 18:25:10,681 - [main] INFO       | UserService          |  ---> Launch addlUser (UserService.java:61)
2021-07-30 18:25:10,742 - [main] INFO       | UserService          |  ---> Launch addlUser :fullNameFour -- userNameFour -- $2a$10$MgHq1PwiR3guzQ1JkRtD7eaONjXzftu.BKquUHvSS5ohXNpPD8zza -- ADMIN --  (UserService.java:65)
2021-07-30 18:25:10,744 - [main] INFO       | UserService          |  ---> Launch updateUser (UserService.java:79)
2021-07-30 18:25:10,744 - [main] ERROR      | DataNotFoundException          |   **--> user with id=4 not found in DataBase (DataNotFoundException.java:17)
2021-07-30 18:25:10,746 - [main] INFO       | UserService          |  ---> Launch getAllUser (UserService.java:43)
2021-07-30 18:25:10,747 - [main] INFO       | UserService          |  ---> getUserById (UserService.java:115)
2021-07-30 18:25:10,750 - [main] INFO       | UserService          |  ---> Launch addlUser (UserService.java:99)
2021-07-30 18:25:10,752 - [main] INFO       | UserService          |  ---> Launch updateUser (UserService.java:79)
2021-07-30 18:25:10,816 - [main] INFO       | UserService          |  ---> getUserById (UserService.java:115)
2021-07-30 18:25:10,816 - [main] ERROR      | DataNotFoundException          |   **--> user with id=0 not found in DataBase (DataNotFoundException.java:17)
2021-07-30 18:25:10,818 - [main] INFO       | UserService          |  ---> Launch addlUser (UserService.java:99)
2021-07-30 18:25:10,818 - [main] ERROR      | DataNotFoundException          |   **--> user with id=0 not found in DataBase (DataNotFoundException.java:17)
2021-07-30 18:25:10,819 - [main] INFO       | DtoBuilder                           |  ---> Launch buildBidList (ModelBuilder.java:44)
2021-07-30 18:25:10,820 - [main] INFO       | DtoBuilder                           |  ---> Launch buildUser (ModelBuilder.java:30)
2021-07-30 18:25:11,552 - [main] INFO       | UserController                 | --> Launch /user/validate (UserController.java:53)
2021-07-30 18:25:11,553 - [main] INFO       | UserController                 |   --> **  Errors ** Nb error: 1 (UserController.java:60)
2021-07-30 18:25:11,583 - [main] INFO       | UserController                 | --> Launch /user/list (UserController.java:39)
2021-07-30 18:25:11,584 - [main] INFO       | UserController                 |  --->   user/list - OK - (UserController.java:41)
2021-07-30 18:25:11,598 - [main] INFO       | UserController                 | --> Launch /user/add (UserController.java:47)
2021-07-30 18:25:11,610 - [main] INFO       | UserController                 | --> Launch /user/update/{id} + id: 1 (UserController.java:75)
2021-07-30 18:25:11,610 - [main] INFO       | UserController                 | --> Launch /user/update/{id} + userDTO.getId: 1 (UserController.java:76)
2021-07-30 18:25:11,610 - [main] INFO       | UserController                 |   --> **  Errors ** Nb error: 1 (UserController.java:78)
2021-07-30 18:25:11,622 - [main] INFO       | UserController                 | --> Launch /user/validate (UserController.java:53)
2021-07-30 18:25:11,623 - [main] INFO       | UserController                 |   --> **  Errors ** Nb error: 1 (UserController.java:60)
2021-07-30 18:25:11,630 - [main] INFO       | UserController                 | --> Launch /user/validate (UserController.java:53)
2021-07-30 18:25:11,631 - [main] INFO       | UserController                 |   --> **  Errors ** Nb error: 1 (UserController.java:60)
2021-07-30 18:25:11,639 - [main] INFO       | UserController                 | --> Launch /user/update/{id} + id: 1 (UserController.java:75)
2021-07-30 18:25:11,639 - [main] INFO       | UserController                 | --> Launch /user/update/{id} + userDTO.getId: 1 (UserController.java:76)
2021-07-30 18:25:11,639 - [main] INFO       | UserController                 |   --> **  User updated ** id: 1 (UserController.java:82)
2021-07-30 18:25:11,645 - [main] INFO       | UserController                 | --> Launch /user/validate (UserController.java:53)
2021-07-30 18:25:11,646 - [main] INFO       | UserController                 |   --> **  User created ** id: null (UserController.java:57)
2021-07-30 18:25:11,653 - [main] INFO       | UserController                 | --> Launch /user/update/{id} with id = 1 (UserController.java:66)
2021-07-30 18:25:11,663 - [main] INFO       | UserController                 | --> Launch /user/delete/{id} + id: 1 (UserController.java:88)
2021-07-30 18:25:11,663 - [main] INFO       | UserController                 |   --> **  User Deleted ** id: 1 (UserController.java:90)
2021-07-30 18:25:11,670 - [main] INFO       | UserController                 | --> Launch /user/validate (UserController.java:53)
2021-07-30 18:25:11,670 - [main] INFO       | UserController                 |   --> **  Errors ** Nb error: 1 (UserController.java:60)
2021-07-31 09:18:33,552 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-07-31 09:18:34,839 - [main] INFO       | org.hibernate.jpa.internal.util.LogHelper                    | HHH000204: Processing PersistenceUnitInfo [name: default] (LogHelper.java:31)
2021-07-31 09:18:34,890 - [main] INFO       | org.hibernate.Version                                        | HHH000412: Hibernate ORM core version 5.4.32.Final (Version.java:44)
2021-07-31 09:18:34,941 - [main] INFO       | org.hibernate.annotations.common.Version                     | HCANN000001: Hibernate Commons Annotations {5.1.2.Final} (JavaReflectionManager.java:56)
2021-07-31 09:18:35,387 - [main] INFO       | org.hibernate.dialect.Dialect                                | HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect (Dialect.java:175)
2021-07-31 09:18:35,936 - [main] INFO       | org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] (JtaPlatformInitiator.java:52)
2021-07-31 09:18:38,551 - [main] INFO       | com.nnk.springboot.controller.UserController                 | --> Launch /user/validate (UserController.java:53)
2021-07-31 09:18:38,552 - [main] INFO       | com.nnk.springboot.controller.UserController                 |   --> **  Errors ** Nb error: 1 (UserController.java:60)
2021-07-31 09:18:38,848 - [main] INFO       | com.nnk.springboot.controller.UserController                 | --> Launch /user/list (UserController.java:39)
2021-07-31 09:18:38,850 - [main] INFO       | com.nnk.springboot.controller.UserController                 |  --->   user/list - OK - (UserController.java:41)
2021-07-31 09:18:38,886 - [main] INFO       | com.nnk.springboot.controller.UserController                 | --> Launch /user/add (UserController.java:47)
2021-07-31 09:18:38,897 - [main] INFO       | com.nnk.springboot.controller.UserController                 | --> Launch /user/update/{id} + id: 1 (UserController.java:75)
2021-07-31 09:18:38,897 - [main] INFO       | com.nnk.springboot.controller.UserController                 | --> Launch /user/update/{id} + userDTO.getId: 1 (UserController.java:76)
2021-07-31 09:18:38,897 - [main] INFO       | com.nnk.springboot.controller.UserController                 |   --> **  Errors ** Nb error: 1 (UserController.java:78)
2021-07-31 09:18:38,910 - [main] INFO       | com.nnk.springboot.controller.UserController                 | --> Launch /user/validate (UserController.java:53)
2021-07-31 09:18:38,910 - [main] INFO       | com.nnk.springboot.controller.UserController                 |   --> **  Errors ** Nb error: 1 (UserController.java:60)
2021-07-31 09:18:38,918 - [main] INFO       | com.nnk.springboot.controller.UserController                 | --> Launch /user/validate (UserController.java:53)
2021-07-31 09:18:38,919 - [main] INFO       | com.nnk.springboot.controller.UserController                 |   --> **  Errors ** Nb error: 1 (UserController.java:60)
2021-07-31 09:18:38,929 - [main] INFO       | com.nnk.springboot.controller.UserController                 | --> Launch /user/update/{id} + id: 1 (UserController.java:75)
2021-07-31 09:18:38,929 - [main] INFO       | com.nnk.springboot.controller.UserController                 | --> Launch /user/update/{id} + userDTO.getId: 1 (UserController.java:76)
2021-07-31 09:18:38,930 - [main] INFO       | com.nnk.springboot.controller.UserController                 |   --> **  User updated ** id: 1 (UserController.java:82)
2021-07-31 09:18:38,938 - [main] INFO       | com.nnk.springboot.controller.UserController                 | --> Launch /user/validate (UserController.java:53)
2021-07-31 09:18:38,939 - [main] INFO       | com.nnk.springboot.controller.UserController                 |   --> **  User created ** id: null (UserController.java:57)
2021-07-31 09:18:38,945 - [main] INFO       | com.nnk.springboot.controller.UserController                 | --> Launch /user/update/{id} with id = 1 (UserController.java:66)
2021-07-31 09:18:38,953 - [main] INFO       | com.nnk.springboot.controller.UserController                 | --> Launch /user/delete/{id} + id: 1 (UserController.java:88)
2021-07-31 09:18:38,954 - [main] INFO       | com.nnk.springboot.controller.UserController                 |   --> **  User Deleted ** id: 1 (UserController.java:90)
2021-07-31 09:18:38,960 - [main] INFO       | com.nnk.springboot.controller.UserController                 | --> Launch /user/validate (UserController.java:53)
2021-07-31 09:18:38,960 - [main] INFO       | com.nnk.springboot.controller.UserController                 |   --> **  Errors ** Nb error: 1 (UserController.java:60)
2021-07-31 09:18:39,012 - [main] INFO       | com.nnk.springboot.service.implentation.BidListService       |  ---> Launch addBidList (BidListService.java:66)
2021-07-31 09:18:39,019 - [main] INFO       | com.nnk.springboot.service.implentation.BidListService       |  ---> deleteBidList with id: 0 (BidListService.java:99)
2021-07-31 09:18:39,020 - [main] ERROR      | com.nnk.springboot.exceptions.DataNotFoundException          |   **--> BidList with id=0 not found in DataBase (DataNotFoundException.java:17)
2021-07-31 09:18:39,022 - [main] INFO       | com.nnk.springboot.service.implentation.BidListService       |  ---> getBidListById with id: 0 (BidListService.java:114)
2021-07-31 09:18:39,023 - [main] INFO       | com.nnk.springboot.service.implentation.BidListService       |   ---> ** Find ** BidList with id: 0 (BidListService.java:117)
2021-07-31 09:18:39,025 - [main] INFO       | com.nnk.springboot.service.implentation.BidListService       |  ---> deleteBidList with id: 0 (BidListService.java:99)
2021-07-31 09:18:39,025 - [main] INFO       | com.nnk.springboot.service.implentation.BidListService       |   ---> ** deleted ** BidList with id: 0 (BidListService.java:103)
2021-07-31 09:18:39,027 - [main] INFO       | com.nnk.springboot.service.implentation.BidListService       |  ---> Launch getAllBidList (BidListService.java:48)
2021-07-31 09:18:39,033 - [main] INFO       | com.nnk.springboot.service.implentation.BidListService       |  ---> updateBidList with id: 0 (BidListService.java:82)
2021-07-31 09:18:39,035 - [main] INFO       | com.nnk.springboot.service.implentation.BidListService       |  ---> getBidListById with id: 0 (BidListService.java:114)
2021-07-31 09:18:39,036 - [main] ERROR      | com.nnk.springboot.exceptions.DataNotFoundException          |   **--> BidList with id=0 not found in DataBase (DataNotFoundException.java:17)
2021-07-31 09:18:39,038 - [main] INFO       | com.nnk.springboot.service.implentation.BidListService       |  ---> updateBidList with id: 0 (BidListService.java:82)
2021-07-31 09:18:39,038 - [main] ERROR      | com.nnk.springboot.exceptions.DataNotFoundException          |   **--> BidList with id=0 not found in DataBase (DataNotFoundException.java:17)
2021-07-31 09:18:39,041 - [main] INFO       | com.nnk.springboot.service.implentation.UserService          |  ---> Launch addlUser (UserService.java:60)
2021-07-31 09:18:39,102 - [main] INFO       | com.nnk.springboot.service.implentation.UserService          |  ---> Launch addlUser :fullNameFour -- userNameFour -- $2a$10$9TGBP0u9YqtuFc8/RLNo/eUUrd9/IfewdL8ytgfW4k3vkRox1stJu -- ADMIN --  (UserService.java:64)
2021-07-31 09:18:39,106 - [main] INFO       | com.nnk.springboot.service.implentation.UserService          |  ---> Launch updateUser (UserService.java:78)
2021-07-31 09:18:39,106 - [main] ERROR      | com.nnk.springboot.exceptions.DataNotFoundException          |   **--> user with id=4 not found in DataBase (DataNotFoundException.java:17)
2021-07-31 09:18:39,109 - [main] INFO       | com.nnk.springboot.service.implentation.UserService          |  ---> Launch getAllUser (UserService.java:42)
2021-07-31 09:18:39,111 - [main] INFO       | com.nnk.springboot.service.implentation.UserService          |  ---> getUserById (UserService.java:114)
2021-07-31 09:18:39,115 - [main] INFO       | com.nnk.springboot.service.implentation.UserService          |  ---> Launch addlUser (UserService.java:98)
2021-07-31 09:18:39,118 - [main] INFO       | com.nnk.springboot.service.implentation.UserService          |  ---> Launch updateUser (UserService.java:78)
2021-07-31 09:18:39,180 - [main] INFO       | com.nnk.springboot.service.implentation.UserService          |  ---> getUserById (UserService.java:114)
2021-07-31 09:18:39,181 - [main] ERROR      | com.nnk.springboot.exceptions.DataNotFoundException          |   **--> user with id=0 not found in DataBase (DataNotFoundException.java:17)
2021-07-31 09:18:39,182 - [main] INFO       | com.nnk.springboot.service.implentation.UserService          |  ---> Launch addlUser (UserService.java:98)
2021-07-31 09:18:39,183 - [main] ERROR      | com.nnk.springboot.exceptions.DataNotFoundException          |   **--> user with id=0 not found in DataBase (DataNotFoundException.java:17)
2021-07-31 09:18:39,184 - [main] INFO       | com.nnk.springboot.tool.DtoBuilder                           |  ---> Launch buildBidList (ModelBuilder.java:44)
2021-07-31 09:18:39,185 - [main] INFO       | com.nnk.springboot.tool.DtoBuilder                           |  ---> Launch buildUser (ModelBuilder.java:30)
2021-07-31 09:18:39,898 - [main] INFO       | com.nnk.springboot.controller.BidListController              | --> Launch /bidList/validate (BidListController.java:45)
2021-07-31 09:18:39,899 - [main] INFO       | com.nnk.springboot.controller.BidListController              |   --> **  bidList saved ** (BidListController.java:51)
2021-07-31 09:18:39,905 - [main] INFO       | com.nnk.springboot.controller.BidListController              | --> Launch /bidList/validate (BidListController.java:45)
2021-07-31 09:18:39,905 - [main] INFO       | com.nnk.springboot.controller.BidListController              |   --> **  Errors ** Nb error: 2 (BidListController.java:47)
2021-07-31 09:18:39,940 - [main] INFO       | com.nnk.springboot.controller.BidListController              | --> Launch Post bidList/update/{id} with id: 1 (BidListController.java:66)
2021-07-31 09:18:39,940 - [main] INFO       | com.nnk.springboot.controller.BidListController              |   --> **  Errors ** Nb error: 2 (BidListController.java:68)
2021-07-31 09:18:39,952 - [main] INFO       | com.nnk.springboot.controller.BidListController              | --> Launch Post bidList/update/{id} with id: 1 (BidListController.java:66)
2021-07-31 09:18:39,952 - [main] INFO       | com.nnk.springboot.controller.BidListController              |   --> **  BidList updated ** id: 1 (BidListController.java:74)
2021-07-31 09:18:39,957 - [main] INFO       | com.nnk.springboot.controller.BidListController              | --> Launch /bidList/add (BidListController.java:39)
2021-07-31 09:18:39,966 - [main] INFO       | com.nnk.springboot.controller.BidListController              | --> Launch /update/{id} with id: 1 (BidListController.java:57)
2021-07-31 09:18:39,974 - [main] INFO       | com.nnk.springboot.controller.BidListController              | --> Launch /bidList/delete/{id} + id: 1 (BidListController.java:80)
2021-07-31 09:18:39,975 - [main] INFO       | com.nnk.springboot.controller.BidListController              |   --> **  BidList Deleted ** id: 1 (BidListController.java:82)
2021-07-31 09:18:39,980 - [main] INFO       | com.nnk.springboot.controller.BidListController              | --> Launch /bidList/list (BidListController.java:32)
2021-07-31 09:20:20,116 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
